participant,accent_internal,accent_external,group,aptitude,engagement,involvement,condition,value,word,variable
bw3,be,mixed,british english,10,2.5,11.5,after,0,car,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,1,murdered,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,murder,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,girlfriends,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,perfect,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,understand,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,daughter,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,never ever,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,social services,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,hurt,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,learn,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,superpowers,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,worse,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,circumstances,rhoticity
bw3,be,mixed,british english,10,2.5,11.5,after,0,sister,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,vampire,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,warm,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,birthday,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,cheer,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,finger,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,wears,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,river,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,driver,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,earn,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,working,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,hard,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,person,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,turns,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,information,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,rewarded,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,others,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,weird,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,shirt,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,girlfriends,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,research,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,antarctica,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,flirting,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,bar,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,card,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,leather jacket,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,opportunity,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,learn,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,share,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,winter,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,formal,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,perfect,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,chocolate-covered,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,uniform,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,first day,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,polar bear,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,liar,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,heart attack,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,sleep over,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,nurse,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,weird,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,car,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,murdered,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,murder,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,girlfriends,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,perfect,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,understand,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,daughter,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,never ever,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,social services,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,hurt,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,0,learn,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,superpowers,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,worse,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,circumstances,rhoticity
bw4,mixed,ae,british english,15,6,7.5,after,1,sister,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,vampire,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,warm,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,birthday,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,cheer,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,finger,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,wears,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,river,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,driver,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,earn,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,working,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,hard,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,person,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,turns,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,information,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,rewarded,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,others,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,weird,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,shirt,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,girlfriends,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,research,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,antarctica,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,flirting,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,bar,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,card,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,leather jacket,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,opportunity,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,learn,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,share,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,winter,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,formal,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,perfect,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,chocolate-covered,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,uniform,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,first day,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,polar bear,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,liar,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,heart attack,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,sleep over,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,nurse,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,weird,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,car,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,murdered,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,murder,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,girlfriends,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,perfect,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,understand,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,daughter,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,never ever,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,social services,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,hurt,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,learn,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,superpowers,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,1,worse,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,circumstances,rhoticity
bw5,ae,ae,british english,12,4.5,6,after,0,sister,rhoticity
bw6,be,ae,british english,1,6,7,after,1,vampire,rhoticity
bw6,be,ae,british english,1,6,7,after,0,warm,rhoticity
bw6,be,ae,british english,1,6,7,after,0,birthday,rhoticity
bw6,be,ae,british english,1,6,7,after,0,cheer,rhoticity
bw6,be,ae,british english,1,6,7,after,0,finger,rhoticity
bw6,be,ae,british english,1,6,7,after,0,wears,rhoticity
bw6,be,ae,british english,1,6,7,after,0,river,rhoticity
bw6,be,ae,british english,1,6,7,after,0,driver,rhoticity
bw6,be,ae,british english,1,6,7,after,1,earn,rhoticity
bw6,be,ae,british english,1,6,7,after,1,working,rhoticity
bw6,be,ae,british english,1,6,7,after,0,hard,rhoticity
bw6,be,ae,british english,1,6,7,after,1,person,rhoticity
bw6,be,ae,british english,1,6,7,after,0,turns,rhoticity
bw6,be,ae,british english,1,6,7,after,0,information,rhoticity
bw6,be,ae,british english,1,6,7,after,0,rewarded,rhoticity
bw6,be,ae,british english,1,6,7,after,0,others,rhoticity
bw6,be,ae,british english,1,6,7,after,0,weird,rhoticity
bw6,be,ae,british english,1,6,7,after,0,shirt,rhoticity
bw6,be,ae,british english,1,6,7,after,0,girlfriends,rhoticity
bw6,be,ae,british english,1,6,7,after,0,research,rhoticity
bw6,be,ae,british english,1,6,7,after,1,antarctica,rhoticity
bw6,be,ae,british english,1,6,7,after,1,flirting,rhoticity
bw6,be,ae,british english,1,6,7,after,0,bar,rhoticity
bw6,be,ae,british english,1,6,7,after,0,card,rhoticity
bw6,be,ae,british english,1,6,7,after,0,leather jacket,rhoticity
bw6,be,ae,british english,1,6,7,after,0,opportunity,rhoticity
bw6,be,ae,british english,1,6,7,after,0,learn,rhoticity
bw6,be,ae,british english,1,6,7,after,0,share,rhoticity
bw6,be,ae,british english,1,6,7,after,0,winter,rhoticity
bw6,be,ae,british english,1,6,7,after,0,formal,rhoticity
bw6,be,ae,british english,1,6,7,after,0,perfect,rhoticity
bw6,be,ae,british english,1,6,7,after,1,chocolate-covered,rhoticity
bw6,be,ae,british english,1,6,7,after,1,uniform,rhoticity
bw6,be,ae,british english,1,6,7,after,1,first day,rhoticity
bw6,be,ae,british english,1,6,7,after,0,polar bear,rhoticity
bw6,be,ae,british english,1,6,7,after,0,liar,rhoticity
bw6,be,ae,british english,1,6,7,after,0,heart attack,rhoticity
bw6,be,ae,british english,1,6,7,after,1,sleep over,rhoticity
bw6,be,ae,british english,1,6,7,after,0,nurse,rhoticity
bw6,be,ae,british english,1,6,7,after,0,weird,rhoticity
bw6,be,ae,british english,1,6,7,after,0,car,rhoticity
bw6,be,ae,british english,1,6,7,after,0,murdered,rhoticity
bw6,be,ae,british english,1,6,7,after,0,murder,rhoticity
bw6,be,ae,british english,1,6,7,after,0,girlfriends,rhoticity
bw6,be,ae,british english,1,6,7,after,0,perfect,rhoticity
bw6,be,ae,british english,1,6,7,after,0,understand,rhoticity
bw6,be,ae,british english,1,6,7,after,0,daughter,rhoticity
bw6,be,ae,british english,1,6,7,after,1,never ever,rhoticity
bw6,be,ae,british english,1,6,7,after,1,social services,rhoticity
bw6,be,ae,british english,1,6,7,after,1,hurt,rhoticity
bw6,be,ae,british english,1,6,7,after,0,learn,rhoticity
bw6,be,ae,british english,1,6,7,after,1,superpowers,rhoticity
bw6,be,ae,british english,1,6,7,after,0,worse,rhoticity
bw6,be,ae,british english,1,6,7,after,1,circumstances,rhoticity
bw6,be,ae,british english,1,6,7,after,0,sister,rhoticity
am1,ae,ae,american english,11,2.5,7,before,1,unbeatable,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,mosquitoes,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,parties,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,better,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,water,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,butter,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,writers,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,dating,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,saturday,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,caterpillar,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,waited,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,matter,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,comitting,t-flapping
am1,ae,ae,american english,11,2.5,7,before,1,beautiful,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,attitude,t-flapping
am2,ae,ae,american english,11,3.5,4,before,1,unbeatable,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,mosquitoes,t-flapping
am2,ae,ae,american english,11,3.5,4,before,1,better,t-flapping
am2,ae,ae,american english,11,3.5,4,before,1,water,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,butter,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,hatter,t-flapping
am2,ae,ae,american english,11,3.5,4,before,1,letters,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,dating,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,saturday,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,caterpillar,t-flapping
am2,ae,ae,american english,11,3.5,4,before,1,matter,t-flapping
am2,ae,ae,american english,11,3.5,4,before,1,comitting,t-flapping
am2,ae,ae,american english,11,3.5,4,before,0,beautiful,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,0,attitude,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,mosquitoes,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,parties,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,better,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,water,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,butter,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,hatter,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,0,dating,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,0,saturday,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,0,caterpillar,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,matter,t-flapping
am3,ae,ae,american english,9.5,2.5,7,before,1,comitting,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,attitude,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,unbeatable,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,mosquitoes,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,better,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,water,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,hatter,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,writers,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,letters,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,dating,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,saturday,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,caterpillar,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,0,waited,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,matter,t-flapping
aw1,ae,ae,american english,10,3.5,7,before,1,beautiful,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,attitude,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,unbeatable,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,mosquitoes,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,parties,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,better,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,water,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,butter,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,hatter,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,writers,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,letters,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,dating,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,saturday,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,caterpillar,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,waited,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,matter,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,comitting,t-flapping
aw2,ae,mixed,american english,11.5,6,5.5,before,0,beautiful,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,attitude,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,unbeatable,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,mosquitoes,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,parties,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,better,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,water,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,hatter,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,writers,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,letters,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,dating,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,saturday,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,caterpillar,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,waited,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,matter,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,0,comitting,t-flapping
aw3,ae,ae,american english,14.5,4,8,before,1,beautiful,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,1,attitude,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,unbeatable,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,mosquitoes,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,parties,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,1,better,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,butter,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,hatter,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,writers,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,letters,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,1,dating,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,1,saturday,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,caterpillar,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,0,waited,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,1,matter,t-flapping
aw4,ae,ae,american english,10,5,10.5,before,1,comitting,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,attitude,t-flapping
aw5,be,ae,american english,2.5,4,7,before,0,unbeatable,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,mosquitoes,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,parties,t-flapping
aw5,be,ae,american english,2.5,4,7,before,0,water,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,hatter,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,writers,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,letters,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,dating,t-flapping
aw5,be,ae,american english,2.5,4,7,before,0,saturday,t-flapping
aw5,be,ae,american english,2.5,4,7,before,0,matter,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,comitting,t-flapping
aw5,be,ae,american english,2.5,4,7,before,1,beautiful,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,attitude,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,0,unbeatable,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,parties,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,better,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,water,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,butter,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,0,letters,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,0,dating,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,0,saturday,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,0,caterpillar,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,waited,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,matter,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,comitting,t-flapping
aw6,ae,ae,american english,8.5,4,9,before,1,beautiful,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,attitude,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,0,unbeatable,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,mosquitoes,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,parties,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,better,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,water,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,butter,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,hatter,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,writers,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,letters,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,0,dating,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,saturday,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,0,caterpillar,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,0,waited,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,0,comitting,t-flapping
bm1,ae,ae,british english,14.5,4,6,before,1,beautiful,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,attitude,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,unbeatable,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,mosquitoes,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,parties,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,better,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,water,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,butter,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,writers,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,letters,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,dating,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,saturday,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,caterpillar,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,waited,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,matter,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,comitting,t-flapping
bm2,ae,ae,british english,16,3.5,10.5,before,1,beautiful,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,attitude,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,unbeatable,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,mosquitoes,t-flapping
bm3,ae,ae,british english,11,4,5,before,0,parties,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,better,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,water,t-flapping
bm3,ae,ae,british english,11,4,5,before,0,writers,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,letters,t-flapping
bm3,ae,ae,british english,11,4,5,before,0,dating,t-flapping
bm3,ae,ae,british english,11,4,5,before,0,caterpillar,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,matter,t-flapping
bm3,ae,ae,british english,11,4,5,before,1,beautiful,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,attitude,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,unbeatable,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,0,mosquitoes,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,parties,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,better,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,water,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,butter,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,hatter,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,0,writers,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,letters,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,dating,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,saturday,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,caterpillar,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,waited,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,matter,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,comitting,t-flapping
bw1,ae,ae,british english,14.5,7,6.5,before,1,beautiful,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,attitude,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,unbeatable,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,mosquitoes,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,parties,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,better,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,water,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,butter,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,0,hatter,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,writers,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,letters,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,dating,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,saturday,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,caterpillar,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,matter,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,comitting,t-flapping
bw2,ae,ae,british english,14,7.5,10,before,1,beautiful,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,attitude,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,mosquitoes,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,parties,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,better,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,water,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,butter,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,hatter,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,writers,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,letters,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,0,dating,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,saturday,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,0,caterpillar,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,waited,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,matter,t-flapping
bw3,be,mixed,british english,10,2.5,11.5,before,1,comitting,t-flapping
